r;rid;node1;node2;type;w
r;96710417;20164;228898;6;55
r;96710418;20164;331794;6;55
r;96921038;20164;240894;6;55
r;86138479;20164;3371243;11;55
r;86184249;20164;3365798;11;55
r;86199793;20164;3363959;11;55
r;86199839;20164;3363953;11;55
r;86199916;20164;3363942;11;55
r;86199970;20164;3363935;11;55
r;86200026;20164;3363928;11;55
r;86200095;20164;3363919;11;55
r;86200157;20164;3363909;11;55
r;86200177;20164;3363907;11;55
r;86248251;20164;3361495;11;55
r;93717682;20164;3751998;11;55
r;93963222;20164;3763606;11;55
r;93963323;20164;3763607;11;55
r;99129652;20164;4345537;11;55
r;96710412;20164;139575;15;55
r;96710413;20164;79444;15;55
r;1825968;20164;78739;22;55
r;33425926;20164;28453;32;55
r;96710416;20164;29899;73;55
r;188625;20164;29786;0;54
r;433911;20164;28335;0;54
r;96710411;20164;241291;0;54
r;82677492;20164;437800;6;54
r;52460370;20164;2534325;11;54
r;86164503;20164;3368167;11;54
r;86165224;20164;3368072;11;54
r;86179011;20164;3366388;11;54
r;86199800;20164;3363958;11;54
r;86199955;20164;3363937;11;54
r;86200049;20164;3363925;11;54
r;86200086;20164;3363920;11;54
r;86200114;20164;3363916;11;54
r;86247545;20164;3361496;11;54
r;93695210;20164;3754399;11;54
r;144070;20164;153647;21;54
r;1825967;20164;135655;22;54
r;413135;20164;163012;36;54
r;31877668;20164;65364;58;54
r;370126;20164;60902;0;53
r;13955175;20164;360973;0;53
r;54635769;20164;74860;5;53
r;34132068;20164;2334386;11;53
r;86165415;20164;3368048;11;53
r;86177388;20164;3366583;11;53
r;86187417;20164;3365490;11;53
r;86199909;20164;3363943;11;53
r;86199948;20164;3363938;11;53
r;86199988;20164;3363933;11;53
r;86200102;20164;3363918;11;53
r;86200152;20164;3363910;11;53
r;86232658;20164;3360525;11;53
r;86234873;20164;3360639;11;53
r;86251324;20164;3361497;11;53
r;93455206;20164;3743659;11;53
r;93473847;20164;3744841;11;53
r;93626325;20164;3751143;11;53
r;95156820;20164;4178187;11;53
r;1875025;20164;214434;15;53
r;1875026;20164;36327;15;53
r;3015738;20164;218746;15;53
r;31864752;20164;437645;17;53
r;99641581;20164;4437454;128;53
r;188468;20164;74183;0;52
r;386531;20164;91583;0;52
r;14050124;20164;261738;0;52
r;14050307;20164;360971;0;52
r;237864;20164;109785;9;52
r;237865;20164;58876;9;52
r;83646262;20164;3318714;11;52
r;86179024;20164;3366387;11;52
